ID,Year,Month,Day,Date_,Hour,Minute,Second,Time_,Date,Spacecraft_,Spacecraft,Type_ipshock,Origem,Chave,Repete?,Accept
270000000,2012,4,19,4/19/2012,5,18,48,5:18:48 AM,2012-04-19 05:18:48,STEREO-B,STB,FF,SSC,201241951848STEREO-B,,0
2133,2012,4,19,4/19/2012,5,18,57,5:18:57 AM,2012-04-19 05:18:57,STEREO-B,STB,FF,IPShock,201241951857STEREO-B,,0
2141,2012,5,7,5/7/2012,1,6,58,1:06:58 AM,2012-05-07 01:06:58,STEREO-B,STB,FF,IPShock,2012571658STEREO-B,,0
271000000,2012,5,7,5/7/2012,1,6,58,1:06:58 AM,2012-05-07 01:06:58,STEREO-B,STB,FF,SSC,2012571658STEREO-B,Repetido,1
2142,2012,5,7,5/7/2012,3,33,42,3:33:42 AM,2012-05-07 03:33:42,STEREO-B,STB,FF,IPShock,20125733342STEREO-B,,0
272000000,2012,5,7,5/7/2012,3,33,42,3:33:42 AM,2012-05-07 03:33:42,STEREO-B,STB,FF,SSC,20125733342STEREO-B,Repetido,1
2143,2012,5,8,5/8/2012,7,21,3,7:21:03 AM,2012-05-08 07:21:03,STEREO-B,STB,FF,IPShock,2012587213STEREO-B,,0
273000000,2012,5,8,5/8/2012,14,55,13,2:55:13 PM,2012-05-08 14:55:13,STEREO-B,STB,FF,SSC,201258145513STEREO-B,,0
2144,2012,5,8,5/8/2012,14,55,18,2:55:18 PM,2012-05-08 14:55:18,STEREO-B,STB,FF,IPShock,201258145518STEREO-B,,0
274000000,2012,5,8,5/8/2012,14,55,18,2:55:18 PM,2012-05-08 14:55:18,STEREO-B,STB,FF,SSC,201258145518STEREO-B,Repetido,1
2148,2012,5,12,5/12/2012,23,8,30,11:08:30 PM,2012-05-12 23:08:30,STEREO-B,STB,FF,IPShock,201251223830STEREO-B,,0
275000000,2012,5,12,5/12/2012,23,8,30,11:08:30 PM,2012-05-12 23:08:30,STEREO-B,STB,FF,SSC,201251223830STEREO-B,Repetido,1
2151,2012,5,18,5/18/2012,12,43,18,12:43:18 PM,2012-05-18 12:43:18,STEREO-A,STA,FF,IPShock,2012518124318STEREO-A,,0
276000000,2012,5,18,5/18/2012,12,43,18,12:43:18 PM,2012-05-18 12:43:18,STEREO-A,STA,FF,SSC,2012518124318STEREO-A,Repetido,1
2153,2012,5,20,5/20/2012,12,14,36,12:14:36 PM,2012-05-20 12:14:36,STEREO-B,STB,FF,IPShock,2012520121436STEREO-B,,0
277000000,2012,5,20,5/20/2012,12,14,45,12:14:45 PM,2012-05-20 12:14:45,STEREO-B,STB,FF,SSC,2012520121445STEREO-B,,0
2156,2012,5,24,5/24/2012,1,0,21,1:00:21 AM,2012-05-24 01:00:21,STEREO-A,STA,FF,IPShock,20125241021STEREO-A,,0
278000000,2012,5,24,5/24/2012,1,0,21,1:00:21 AM,2012-05-24 01:00:21,STEREO-A,STA,FF,SSC,20125241021STEREO-A,Repetido,1
2157,2012,5,28,5/28/2012,2,48,40,2:48:40 AM,2012-05-28 02:48:40,STEREO-A,STA,FF,IPShock,201252824840STEREO-A,,0
279000000,2012,5,28,5/28/2012,2,48,40,2:48:40 AM,2012-05-28 02:48:40,STEREO-A,STA,FF,SSC,201252824840STEREO-A,Repetido,1
280000000,2012,5,28,5/28/2012,19,53,47,7:53:47 PM,2012-05-28 19:53:47,STEREO-A,STA,FR,SSC,2012528195347STEREO-A,,0
281000000,2012,6,5,6/5/2012,14,17,49,2:17:49 PM,2012-06-05 14:17:49,STEREO-A,STA,FF,SSC,201265141749STEREO-A,,0
2160,2012,6,11,6/11/2012,21,6,27,9:06:27 PM,2012-06-11 21:06:27,STEREO-B,STB,FF,IPShock,201261121627STEREO-B,,0
282000000,2012,6,11,6/11/2012,21,6,27,9:06:27 PM,2012-06-11 21:06:27,STEREO-B,STB,FF,SSC,201261121627STEREO-B,Repetido,1
2161,2012,6,12,6/12/2012,20,38,0,8:38:00 PM,2012-06-12 20:38:00,STEREO-A,STA,FF,IPShock,201261220380STEREO-A,,0
2166,2012,6,17,6/17/2012,20,20,32,8:20:32 PM,2012-06-17 20:20:32,STEREO-B,STB,FF,IPShock,2012617202032STEREO-B,,0
2167,2012,6,25,6/25/2012,20,55,59,8:55:59 PM,2012-06-25 20:55:59,STEREO-A,STA,FF,IPShock,2012625205559STEREO-A,,0
283000000,2012,6,25,6/25/2012,20,55,59,8:55:59 PM,2012-06-25 20:55:59,STEREO-A,STA,FF,SSC,2012625205559STEREO-A,Repetido,1
2168,2012,6,27,6/27/2012,12,40,24,12:40:24 PM,2012-06-27 12:40:24,STEREO-B,STB,FF,IPShock,2012627124024STEREO-B,,0
284000000,2012,6,27,6/27/2012,12,40,24,12:40:24 PM,2012-06-27 12:40:24,STEREO-B,STB,FF,SSC,2012627124024STEREO-B,Repetido,1
285000000,2012,6,27,6/27/2012,19,3,20,7:03:20 PM,2012-06-27 19:03:20,STEREO-B,STB,FR,SSC,201262719320STEREO-B,,0
2169,2012,6,30,6/30/2012,12,39,25,12:39:25 PM,2012-06-30 12:39:25,STEREO-A,STA,FF,IPShock,2012630123925STEREO-A,,0
286000000,2012,6,30,6/30/2012,12,39,33,12:39:33 PM,2012-06-30 12:39:33,STEREO-A,STA,FF,SSC,2012630123933STEREO-A,,0
2172,2012,7,4,7/4/2012,6,56,37,6:56:37 AM,2012-07-04 06:56:37,STEREO-B,STB,FF,IPShock,20127465637STEREO-B,,0
287000000,2012,7,4,7/4/2012,6,56,37,6:56:37 AM,2012-07-04 06:56:37,STEREO-B,STB,FF,SSC,20127465637STEREO-B,Repetido,1
288000000,2012,7,8,7/8/2012,18,42,35,6:42:35 PM,2012-07-08 18:42:35,STEREO-A,STA,FF,SSC,201278184235STEREO-A,,0
2174,2012,7,9,7/9/2012,2,33,26,2:33:26 AM,2012-07-09 02:33:26,STEREO-A,STA,FF,IPShock,20127923326STEREO-A,,0
289000000,2012,7,9,7/9/2012,2,33,26,2:33:26 AM,2012-07-09 02:33:26,STEREO-A,STA,FF,SSC,20127923326STEREO-A,Repetido,1
2175,2012,7,10,7/10/2012,18,55,15,6:55:15 PM,2012-07-10 18:55:15,STEREO-A,STA,FF,IPShock,2012710185515STEREO-A,,0
290000000,2012,7,10,7/10/2012,18,55,15,6:55:15 PM,2012-07-10 18:55:15,STEREO-A,STA,FF,SSC,2012710185515STEREO-A,Repetido,1
2176,2012,7,11,7/11/2012,9,9,36,9:09:36 AM,2012-07-11 09:09:36,STEREO-A,STA,FF,IPShock,20127119936STEREO-A,,0
2180,2012,7,20,7/20/2012,6,0,58,6:00:58 AM,2012-07-20 06:00:58,STEREO-A,STA,FF,IPShock,20127206058STEREO-A,,0
291000000,2012,7,20,7/20/2012,6,0,58,6:00:58 AM,2012-07-20 06:00:58,STEREO-A,STA,FF,SSC,20127206058STEREO-A,Repetido,1
2181,2012,7,20,7/20/2012,22,43,10,10:43:10 PM,2012-07-20 22:43:10,STEREO-A,STA,FF,IPShock,2012720224310STEREO-A,,0
292000000,2012,7,20,7/20/2012,22,43,10,10:43:10 PM,2012-07-20 22:43:10,STEREO-A,STA,FF,SSC,2012720224310STEREO-A,Repetido,1
293000000,2012,7,23,7/23/2012,20,55,25,8:55:25 PM,2012-07-23 20:55:25,STEREO-A,STA,FF,SSC,2012723205525STEREO-A,,0
2183,2012,7,23,7/23/2012,21,21,1,9:21:01 PM,2012-07-23 21:21:01,STEREO-B,STB,FF,IPShock,201272321211STEREO-B,,0
294000000,2012,7,23,7/23/2012,21,21,1,9:21:01 PM,2012-07-23 21:21:01,STEREO-B,STB,FF,SSC,201272321211STEREO-B,Repetido,1
2184,2012,7,28,7/28/2012,14,58,38,2:58:38 PM,2012-07-28 14:58:38,STEREO-B,STB,FF,IPShock,2012728145838STEREO-B,,0
295000000,2012,7,28,7/28/2012,14,58,38,2:58:38 PM,2012-07-28 14:58:38,STEREO-B,STB,FF,SSC,2012728145838STEREO-B,Repetido,1
296000000,2012,8,1,8/1/2012,16,51,53,4:51:53 PM,2012-08-01 16:51:53,STEREO-A,STA,FF,SSC,201281165153STEREO-A,,0
2187,2012,8,3,8/3/2012,3,15,17,3:15:17 AM,2012-08-03 03:15:17,STEREO-A,STA,FR,IPShock,20128331517STEREO-A,,0
297000000,2012,8,3,8/3/2012,3,15,17,3:15:17 AM,2012-08-03 03:15:17,STEREO-A,STA,FR,SSC,20128331517STEREO-A,Repetido,1
2188,2012,8,3,8/3/2012,21,46,20,9:46:20 PM,2012-08-03 21:46:20,STEREO-B,STB,FF,IPShock,201283214620STEREO-B,,0
2189,2012,8,5,8/5/2012,15,37,0,3:37:00 PM,2012-08-05 15:37:00,STEREO-A,STA,FF,IPShock,20128515370STEREO-A,,0
2192,2012,8,13,8/13/2012,14,23,32,2:23:32 PM,2012-08-13 14:23:32,STEREO-A,STA,FF,IPShock,2012813142332STEREO-A,,0
298000000,2012,8,13,8/13/2012,14,23,32,2:23:32 PM,2012-08-13 14:23:32,STEREO-A,STA,FF,SSC,2012813142332STEREO-A,Repetido,1
299000000,2012,8,18,8/18/2012,11,43,13,11:43:13 AM,2012-08-18 11:43:13,STEREO-A,STA,FF,SSC,2012818114313STEREO-A,,0
2193,2012,8,23,8/23/2012,17,26,46,5:26:46 PM,2012-08-23 17:26:46,STEREO-B,STB,FF,IPShock,2012823172646STEREO-B,,0
300000000,2012,8,23,8/23/2012,17,26,46,5:26:46 PM,2012-08-23 17:26:46,STEREO-B,STB,FF,SSC,2012823172646STEREO-B,Repetido,1
2194,2012,8,29,8/29/2012,6,35,21,6:35:21 AM,2012-08-29 06:35:21,STEREO-B,STB,FF,IPShock,201282963521STEREO-B,,0
301000000,2012,8,29,8/29/2012,6,35,21,6:35:21 AM,2012-08-29 06:35:21,STEREO-B,STB,FF,SSC,201282963521STEREO-B,Repetido,1
2195,2012,9,3,9/3/2012,7,11,55,7:11:55 AM,2012-09-03 07:11:55,STEREO-B,STB,FF,IPShock,20129371155STEREO-B,,0
302000000,2012,9,3,9/3/2012,7,11,55,7:11:55 AM,2012-09-03 07:11:55,STEREO-B,STB,FF,SSC,20129371155STEREO-B,Repetido,1
303000000,2012,9,11,9/11/2012,17,10,22,5:10:22 PM,2012-09-11 17:10:22,STEREO-A,STA,FF,SSC,2012911171022STEREO-A,,0
2198,2012,9,11,9/11/2012,18,13,52,6:13:52 PM,2012-09-11 18:13:52,STEREO-A,STA,FF,IPShock,2012911181352STEREO-A,,0
304000000,2012,9,11,9/11/2012,18,13,52,6:13:52 PM,2012-09-11 18:13:52,STEREO-A,STA,FF,SSC,2012911181352STEREO-A,Repetido,1
2201,2012,9,16,9/16/2012,23,11,3,11:11:03 PM,2012-09-16 23:11:03,STEREO-A,STA,FF,IPShock,201291623113STEREO-A,,0
305000000,2012,9,16,9/16/2012,23,11,3,11:11:03 PM,2012-09-16 23:11:03,STEREO-A,STA,FF,SSC,201291623113STEREO-A,Repetido,1
306000000,2012,9,19,9/19/2012,7,26,6,7:26:06 AM,2012-09-19 07:26:06,STEREO-B,STB,FF,SSC,20129197266STEREO-B,,0
2202,2012,9,19,9/19/2012,7,26,12,7:26:12 AM,2012-09-19 07:26:12,STEREO-B,STB,FF,IPShock,201291972612STEREO-B,,0
307000000,2012,9,19,9/19/2012,21,45,47,9:45:47 PM,2012-09-19 21:45:47,STEREO-A,STA,FF,SSC,2012919214547STEREO-A,,0
2203,2012,9,19,9/19/2012,21,45,47,9:45:47 PM,2012-09-19 21:45:47,STEREO-A,STA,FF,IPShock,2012919214547STEREO-A,Repetido,1
2204,2012,9,21,9/21/2012,22,35,46,10:35:46 PM,2012-09-21 22:35:46,STEREO-A,STA,FF,IPShock,2012921223546STEREO-A,,0
308000000,2012,9,21,9/21/2012,22,35,46,10:35:46 PM,2012-09-21 22:35:46,STEREO-A,STA,FF,SSC,2012921223546STEREO-A,Repetido,1
2205,2012,9,23,9/23/2012,8,45,32,8:45:32 AM,2012-09-23 08:45:32,STEREO-B,STB,FF,IPShock,201292384532STEREO-B,,0
309000000,2012,9,23,9/23/2012,8,45,32,8:45:32 AM,2012-09-23 08:45:32,STEREO-B,STB,FF,SSC,201292384532STEREO-B,Repetido,1
2206,2012,9,23,9/23/2012,14,28,45,2:28:45 PM,2012-09-23 14:28:45,STEREO-A,STA,FF,IPShock,2012923142845STEREO-A,,0
310000000,2012,9,23,9/23/2012,14,28,45,2:28:45 PM,2012-09-23 14:28:45,STEREO-A,STA,FF,SSC,2012923142845STEREO-A,Repetido,1
2207,2012,9,24,9/24/2012,16,30,40,4:30:40 PM,2012-09-24 16:30:40,STEREO-B,STB,FF,IPShock,2012924163040STEREO-B,,0
311000000,2012,9,24,9/24/2012,16,30,40,4:30:40 PM,2012-09-24 16:30:40,STEREO-B,STB,FF,SSC,2012924163040STEREO-B,Repetido,1
312000000,2012,9,24,9/24/2012,23,48,38,11:48:38 PM,2012-09-24 23:48:38,STEREO-B,STB,FR,SSC,2012924234838STEREO-B,,0
2208,2012,9,25,9/25/2012,16,26,48,4:26:48 PM,2012-09-25 16:26:48,STEREO-B,STB,FF,IPShock,2012925162648STEREO-B,,0
313000000,2012,9,25,9/25/2012,16,26,48,4:26:48 PM,2012-09-25 16:26:48,STEREO-B,STB,FF,SSC,2012925162648STEREO-B,Repetido,1
2209,2012,9,29,9/29/2012,18,36,44,6:36:44 PM,2012-09-29 18:36:44,STEREO-A,STA,FF,IPShock,2012929183644STEREO-A,,0
314000000,2012,9,29,9/29/2012,18,36,44,6:36:44 PM,2012-09-29 18:36:44,STEREO-A,STA,FF,SSC,2012929183644STEREO-A,Repetido,1
2210,2012,9,30,9/30/2012,7,54,32,7:54:32 AM,2012-09-30 07:54:32,STEREO-B,STB,FF,IPShock,201293075432STEREO-B,,0
315000000,2012,9,30,9/30/2012,7,54,32,7:54:32 AM,2012-09-30 07:54:32,STEREO-B,STB,FF,SSC,201293075432STEREO-B,Repetido,1
2214,2012,10,1,10/1/2012,19,29,2,7:29:02 PM,2012-10-01 19:29:02,STEREO-A,STA,FR,IPShock,201210119292STEREO-A,,0
316000000,2012,10,1,10/1/2012,19,29,2,7:29:02 PM,2012-10-01 19:29:02,STEREO-A,STA,FR,SSC,201210119292STEREO-A,Repetido,1
2215,2012,10,5,10/5/2012,2,51,26,2:51:26 AM,2012-10-05 02:51:26,STEREO-A,STA,FF,IPShock,201210525126STEREO-A,,0
317000000,2012,10,5,10/5/2012,2,51,26,2:51:26 AM,2012-10-05 02:51:26,STEREO-A,STA,FF,SSC,201210525126STEREO-A,Repetido,1
2218,2012,10,11,10/11/2012,1,46,1,1:46:01 AM,2012-10-11 01:46:01,STEREO-A,STA,FF,IPShock,201210111461STEREO-A,,0
318000000,2012,10,11,10/11/2012,1,46,1,1:46:01 AM,2012-10-11 01:46:01,STEREO-A,STA,FF,SSC,201210111461STEREO-A,Repetido,1
2220,2012,10,12,10/12/2012,0,18,10,12:18:10 AM,2012-10-12 00:18:10,STEREO-B,STB,FF,IPShock,2012101201810STEREO-B,,0
2222,2012,10,17,10/17/2012,6,57,21,6:57:21 AM,2012-10-17 06:57:21,STEREO-B,STB,FF,IPShock,2012101765721STEREO-B,,0
319000000,2012,10,17,10/17/2012,6,57,21,6:57:21 AM,2012-10-17 06:57:21,STEREO-B,STB,FF,SSC,2012101765721STEREO-B,Repetido,1
2223,2012,10,19,10/19/2012,10,39,0,10:39:00 AM,2012-10-19 10:39:00,STEREO-A,STA,FR,IPShock,2012101910390STEREO-A,,0
2224,2012,10,22,10/22/2012,15,35,54,3:35:54 PM,2012-10-22 15:35:54,STEREO-A,STA,FF,IPShock,20121022153554STEREO-A,,0
320000000,2012,10,22,10/22/2012,15,35,54,3:35:54 PM,2012-10-22 15:35:54,STEREO-A,STA,FF,SSC,20121022153554STEREO-A,Repetido,1
2225,2012,10,22,10/22/2012,23,30,0,11:30:00 PM,2012-10-22 23:30:00,STEREO-A,STA,FF,IPShock,2012102223300STEREO-A,,0
321000000,2012,10,22,10/22/2012,23,30,0,11:30:00 PM,2012-10-22 23:30:00,STEREO-A,STA,FF,SSC,2012102223300STEREO-A,Repetido,1
2226,2012,10,25,10/25/2012,19,10,38,7:10:38 PM,2012-10-25 19:10:38,STEREO-B,STB,FF,IPShock,20121025191038STEREO-B,,0
322000000,2012,10,25,10/25/2012,19,10,38,7:10:38 PM,2012-10-25 19:10:38,STEREO-B,STB,FF,SSC,20121025191038STEREO-B,Repetido,1
2227,2012,10,26,10/26/2012,0,42,30,12:42:30 AM,2012-10-26 00:42:30,STEREO-A,STA,FF,IPShock,2012102604230STEREO-A,,0
323000000,2012,10,26,10/26/2012,0,42,30,12:42:30 AM,2012-10-26 00:42:30,STEREO-A,STA,FF,SSC,2012102604230STEREO-A,Repetido,1
2228,2012,10,28,10/28/2012,5,48,9,5:48:09 AM,2012-10-28 05:48:09,STEREO-A,STA,FF,IPShock,201210285489STEREO-A,,0
324000000,2012,10,28,10/28/2012,5,48,9,5:48:09 AM,2012-10-28 05:48:09,STEREO-A,STA,FF,SSC,201210285489STEREO-A,Repetido,1
325000000,2012,10,31,10/31/2012,7,28,45,7:28:45 AM,2012-10-31 07:28:45,STEREO-A,STA,FR,SSC,2012103172845STEREO-A,,0
2230,2012,11,6,11/6/2012,21,48,29,9:48:29 PM,2012-11-06 21:48:29,STEREO-A,STA,FF,IPShock,2012116214829STEREO-A,,0
326000000,2012,11,6,11/6/2012,21,48,29,9:48:29 PM,2012-11-06 21:48:29,STEREO-A,STA,FF,SSC,2012116214829STEREO-A,Repetido,1
2231,2012,11,10,11/10/2012,22,30,3,10:30:03 PM,2012-11-10 22:30:03,STEREO-A,STA,FF,IPShock,2012111022303STEREO-A,,0
327000000,2012,11,10,11/10/2012,22,30,3,10:30:03 PM,2012-11-10 22:30:03,STEREO-A,STA,FF,SSC,2012111022303STEREO-A,Repetido,1
2232,2012,11,11,11/11/2012,13,36,8,1:36:08 PM,2012-11-11 13:36:08,STEREO-B,STB,FF,IPShock,2012111113368STEREO-B,,0
2233,2012,11,11,11/11/2012,21,19,21,9:19:21 PM,2012-11-11 21:19:21,STEREO-A,STA,FF,IPShock,20121111211921STEREO-A,,0
328000000,2012,11,12,11/12/2012,13,49,24,1:49:24 PM,2012-11-12 13:49:24,STEREO-A,STA,FR,SSC,20121112134924STEREO-A,,0
2234,2012,11,12,11/12/2012,15,23,30,3:23:30 PM,2012-11-12 15:23:30,STEREO-A,STA,FR,IPShock,20121112152330STEREO-A,,0
329000000,2012,11,12,11/12/2012,15,23,30,3:23:30 PM,2012-11-12 15:23:30,STEREO-A,STA,FR,SSC,20121112152330STEREO-A,Repetido,1
2237,2012,11,13,11/13/2012,20,57,1,8:57:01 PM,2012-11-13 20:57:01,STEREO-A,STA,FF,IPShock,2012111320571STEREO-A,,0
330000000,2012,11,13,11/13/2012,20,57,1,8:57:01 PM,2012-11-13 20:57:01,STEREO-A,STA,FF,SSC,2012111320571STEREO-A,Repetido,1
2239,2012,11,19,11/19/2012,9,50,0,9:50:00 AM,2012-11-19 09:50:00,STEREO-B,STB,FF,IPShock,201211199500STEREO-B,,0
331000000,2012,11,19,11/19/2012,9,50,0,9:50:00 AM,2012-11-19 09:50:00,STEREO-B,STB,FF,SSC,201211199500STEREO-B,Repetido,1
332000000,2012,11,21,11/21/2012,5,54,40,5:54:40 AM,2012-11-21 05:54:40,STEREO-B,STB,FR,SSC,2012112155440STEREO-B,,0
333000000,2012,11,23,11/23/2012,4,4,17,4:04:17 AM,2012-11-23 04:04:17,STEREO-A,STA,FF,SSC,201211234417STEREO-A,,0
2241,2012,11,23,11/23/2012,18,27,37,6:27:37 PM,2012-11-23 18:27:37,STEREO-A,STA,FF,IPShock,20121123182737STEREO-A,,0
334000000,2012,11,23,11/23/2012,18,27,37,6:27:37 PM,2012-11-23 18:27:37,STEREO-A,STA,FF,SSC,20121123182737STEREO-A,Repetido,1
2245,2012,11,26,11/26/2012,7,57,49,7:57:49 AM,2012-11-26 07:57:49,STEREO-A,STA,FF,IPShock,2012112675749STEREO-A,,0
335000000,2012,11,26,11/26/2012,7,57,49,7:57:49 AM,2012-11-26 07:57:49,STEREO-A,STA,FF,SSC,2012112675749STEREO-A,Repetido,1
2246,2012,11,28,11/28/2012,3,36,19,3:36:19 AM,2012-11-28 03:36:19,STEREO-B,STB,FF,IPShock,2012112833619STEREO-B,,0
336000000,2012,11,28,11/28/2012,3,36,19,3:36:19 AM,2012-11-28 03:36:19,STEREO-B,STB,FF,SSC,2012112833619STEREO-B,Repetido,1
337000000,2012,12,6,12/6/2012,3,40,58,3:40:58 AM,2012-12-06 03:40:58,STEREO-A,STA,FF,SSC,201212634058STEREO-A,,0
2249,2012,12,11,12/11/2012,3,21,0,3:21:00 AM,2012-12-11 03:21:00,STEREO-A,STA,FF,IPShock,201212113210STEREO-A,,0
338000000,2012,12,17,12/17/2012,16,58,24,4:58:24 PM,2012-12-17 16:58:24,STEREO-A,STA,FF,SSC,20121217165824STEREO-A,,0
2252,2012,12,17,12/17/2012,16,58,24,4:58:24 PM,2012-12-17 16:58:24,STEREO-A,STA,FF,IPShock,20121217165824STEREO-A,Repetido,1
2253,2012,12,18,12/18/2012,20,6,3,8:06:03 PM,2012-12-18 20:06:03,STEREO-B,STB,FF,IPShock,201212182063STEREO-B,,0
339000000,2012,12,18,12/18/2012,20,6,3,8:06:03 PM,2012-12-18 20:06:03,STEREO-B,STB,FF,SSC,201212182063STEREO-B,Repetido,1
2254,2012,12,25,12/25/2012,0,37,44,12:37:44 AM,2012-12-25 00:37:44,STEREO-B,STB,FF,IPShock,2012122503744STEREO-B,,0
340000000,2012,12,25,12/25/2012,0,37,44,12:37:44 AM,2012-12-25 00:37:44,STEREO-B,STB,FF,SSC,2012122503744STEREO-B,Repetido,1
341000000,2012,12,25,12/25/2012,6,33,5,6:33:05 AM,2012-12-25 06:33:05,STEREO-B,STB,FF,SSC,201212256335STEREO-B,,0
2255,2012,12,25,12/25/2012,6,33,5,6:33:05 AM,2012-12-25 06:33:05,STEREO-B,STB,FF,IPShock,201212256335STEREO-B,Repetido,1
342000000,2013,1,9,1/9/2013,2,25,10,2:25:10 AM,2013-01-09 02:25:10,STEREO-A,STA,FF,SSC,20131922510STEREO-A,,0
2257,2013,1,9,1/9/2013,2,25,10,2:25:10 AM,2013-01-09 02:25:10,STEREO-A,STA,FF,IPShock,20131922510STEREO-A,Repetido,1
2258,2013,1,13,1/13/2013,17,2,43,5:02:43 PM,2013-01-13 17:02:43,STEREO-B,STB,FF,IPShock,201311317243STEREO-B,,0
343000000,2013,1,13,1/13/2013,17,2,43,5:02:43 PM,2013-01-13 17:02:43,STEREO-B,STB,FF,SSC,201311317243STEREO-B,Repetido,1
2259,2013,1,16,1/16/2013,16,47,28,4:47:28 PM,2013-01-16 16:47:28,STEREO-B,STB,FF,IPShock,2013116164728STEREO-B,,0
344000000,2013,1,16,1/16/2013,16,47,28,4:47:28 PM,2013-01-16 16:47:28,STEREO-B,STB,FF,SSC,2013116164728STEREO-B,Repetido,1
2260,2013,1,25,1/25/2013,0,14,12,12:14:12 AM,2013-01-25 00:14:12,STEREO-A,STA,FF,IPShock,201312501412STEREO-A,,0
345000000,2013,1,25,1/25/2013,0,14,12,12:14:12 AM,2013-01-25 00:14:12,STEREO-A,STA,FF,SSC,201312501412STEREO-A,Repetido,1
2264,2013,2,8,2/8/2013,7,44,0,7:44:00 AM,2013-02-08 07:44:00,STEREO-A,STA,FF,IPShock,2013287440STEREO-A,,0
346000000,2013,2,8,2/8/2013,7,44,0,7:44:00 AM,2013-02-08 07:44:00,STEREO-A,STA,FF,SSC,2013287440STEREO-A,Repetido,1
347000000,2013,2,18,2/18/2013,3,6,56,3:06:56 AM,2013-02-18 03:06:56,STEREO-B,STB,FF,SSC,20132183656STEREO-B,,0
2268,2013,2,18,2/18/2013,3,6,56,3:06:56 AM,2013-02-18 03:06:56,STEREO-B,STB,FF,IPShock,20132183656STEREO-B,Repetido,1
348000000,2013,2,24,2/24/2013,12,9,35,12:09:35 PM,2013-02-24 12:09:35,STEREO-B,STB,FR,SSC,201322412935STEREO-B,,0
2269,2013,2,28,2/28/2013,21,14,33,9:14:33 PM,2013-02-28 21:14:33,STEREO-A,STA,FF,IPShock,2013228211433STEREO-A,,0
349000000,2013,2,28,2/28/2013,21,14,33,9:14:33 PM,2013-02-28 21:14:33,STEREO-A,STA,FF,SSC,2013228211433STEREO-A,Repetido,1
350000000,2013,3,4,3/4/2013,4,5,15,4:05:15 AM,2013-03-04 04:05:15,STEREO-B,STB,FF,SSC,2013344515STEREO-B,,0
351000000,2013,3,5,3/5/2013,19,57,36,7:57:36 PM,2013-03-05 19:57:36,STEREO-B,STB,FF,SSC,201335195736STEREO-B,,0
2270,2013,3,7,3/7/2013,12,23,48,12:23:48 PM,2013-03-07 12:23:48,STEREO-B,STB,FF,IPShock,201337122348STEREO-B,,0
352000000,2013,3,7,3/7/2013,12,23,48,12:23:48 PM,2013-03-07 12:23:48,STEREO-B,STB,FF,SSC,201337122348STEREO-B,Repetido,1
2271,2013,3,8,3/8/2013,2,20,15,2:20:15 AM,2013-03-08 02:20:15,STEREO-A,STA,FF,IPShock,20133822015STEREO-A,,0
353000000,2013,3,8,3/8/2013,2,20,15,2:20:15 AM,2013-03-08 02:20:15,STEREO-A,STA,FF,SSC,20133822015STEREO-A,Repetido,1
2272,2013,3,10,3/10/2013,16,33,5,4:33:05 PM,2013-03-10 16:33:05,STEREO-B,STB,FR,IPShock,201331016335STEREO-B,,0
354000000,2013,3,10,3/10/2013,16,33,5,4:33:05 PM,2013-03-10 16:33:05,STEREO-B,STB,FR,SSC,201331016335STEREO-B,Repetido,1
355000000,2013,3,18,3/18/2013,0,24,25,12:24:25 AM,2013-03-18 00:24:25,STEREO-B,STB,FF,SSC,201331802425STEREO-B,,0
2276,2013,3,26,3/26/2013,2,45,43,2:45:43 AM,2013-03-26 02:45:43,STEREO-A,STA,FF,IPShock,201332624543STEREO-A,,0
356000000,2013,3,26,3/26/2013,2,45,43,2:45:43 AM,2013-03-26 02:45:43,STEREO-A,STA,FF,SSC,201332624543STEREO-A,Repetido,1
2277,2013,3,27,3/27/2013,16,10,40,4:10:40 PM,2013-03-27 16:10:40,STEREO-A,STA,FF,IPShock,2013327161040STEREO-A,,0
357000000,2013,3,30,3/30/2013,5,14,22,5:14:22 AM,2013-03-30 05:14:22,STEREO-A,STA,FF,SSC,201333051422STEREO-A,,0
2278,2013,4,8,4/8/2013,8,41,29,8:41:29 AM,2013-04-08 08:41:29,STEREO-A,STA,FR,IPShock,20134884129STEREO-A,,0
358000000,2013,4,8,4/8/2013,8,41,29,8:41:29 AM,2013-04-08 08:41:29,STEREO-A,STA,FR,SSC,20134884129STEREO-A,Repetido,1
359000000,2013,4,9,4/9/2013,6,40,42,6:40:42 AM,2013-04-09 06:40:42,STEREO-B,STB,FF,SSC,20134964042STEREO-B,,0
2280,2013,4,16,4/16/2013,15,36,36,3:36:36 PM,2013-04-16 15:36:36,STEREO-A,STA,FF,IPShock,2013416153636STEREO-A,,0
360000000,2013,4,16,4/16/2013,15,36,37,3:36:37 PM,2013-04-16 15:36:37,STEREO-A,STA,FF,SSC,2013416153637STEREO-A,,0
2281,2013,4,19,4/19/2013,14,19,14,2:19:14 PM,2013-04-19 14:19:14,STEREO-A,STA,FR,IPShock,2013419141914STEREO-A,,0
361000000,2013,4,19,4/19/2013,14,19,14,2:19:14 PM,2013-04-19 14:19:14,STEREO-A,STA,FR,SSC,2013419141914STEREO-A,Repetido,1
2282,2013,4,22,4/22/2013,10,8,20,10:08:20 AM,2013-04-22 10:08:20,STEREO-A,STA,FF,IPShock,201342210820STEREO-A,,0
